WP5,wgt,PROJWT,FIELD_DATE,YEAR_CALENDAR,Q1,Q2,Q3,Q4,Q5A,Q5B,Q5C,Q6,Q7,Q8,Q9,Q10A,Q10B,Q11A,Q11B,Q11C,Q11D,Q11E,Q11F,Q11G,Q12,Q13,Q14A,Q14B,Q15A,Q15B,Q16,Q17,Q18,Q19,Q20,Q21,Q22,Q23,Q24,Q25,Q26,Q27,Q28,D1,Q29,Q30,WGM_Index,WGM_Indexr,ViewOfScience,Age,AgeCategories,Gender,Education,Urban_Rural,Household_Income,Regions_Report,Subjective_Income,WBI,EMP_2010
12,0.3057421575,16521.8212416622,5/1/2018,2018,2,1,1,2,1,1,1,1,1,1,1,1,1,1,4,1,4,1,1,4,1,1,1,1,2,1,1,1,1,98,3,1,1,1,1,1,1,1,1,2, , ,3.8,3,1,30,2,1,3,1,4,15,2,4,1
12,0.840910165,45441.4515222478,5/1/2018,2018,2,2,1,2,1,1,2,1,2,1,98,1,1,1,4,1,2,1,2,4,2,1,1,2,2,2,1,1,1,98,3,2,2,1,1,1,1,1,1,2, , ,3.6,3,1,71,3,2,3,1,5,15,2,4,2
12,0.3259340074,17612.9567838333,5/1/2018,2018,3,3,1,2,2,1,2,2,1,2,2,98,2,2,4,3,4,1,2,2,1,1,1,3,4,4,2,2,1,2,3,3,2,2, , , ,1, ,2, , ,2.6,2,3,44,2,2,3,1,1,15,2,4,6
12,1.4562087307,78691.2100694657,5/1/2018,2018,3,2,1,2,1,1,2,1,1,2,1,2,1,98,2,1,4,1,1,2,1,1,1,1,1,4,1,1,2,2,3,1,1,1,1,2,1,1,2,1,98, ,4,3,1,35,2,2,2,1,2,15,2,4,1
12,0.8147337844,44026.9214356542,5/1/2018,2018,2,1,1,2,1,1,1,1,1,1,1,1,2,1,4,1,3,1,1,3,2,2,2,2,2,2,2,1,2,1,3,1,1,1,1,1,1,2, ,1,2, ,3.2,2,2,100, ,1,3,2,5,15,1,4,1
12,0.6602123687,35676.8292216606,5/1/2018,2018,2,2,1,2,2,1,1,1,1,1,1,1,1,2,3,2,2,2,2,3,2,2,2,3,2,3,2,1,1,1,3,2,1,1,1,2,1,1,1,1,2, ,2.8,2,2,62,3,2,2,1,3,15,2,4,1
12,1.7190299949,92893.6543198205,5/1/2018,2018,2,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,2,1,1,4,1,1,2,2,2,2,1,1,1,1,3,1,1,1,1,1,1,2, ,1,2, ,3.2,2,1,18,1,1,1,2,3,15,1,4,6
12,1.3234739675,71518.434003171,5/1/2018,2018,2,1,1,1,1,2,98,1,1,1,1,2,2,1,1,3,3,3,3,1,3,3,1,1,3,1,3,1,1,1,1,3,3,1,1,1,2,1,1,1,1,2,2.8,2,2,26,1,1,2,1,2,15,3,4,3
12,0.8666148425,46830.4915251112,5/1/2018,2018,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,3,2,2,1,2,2,2,1,1,1,1,3,2,2,1,1,2,1,1,1,1,2, ,3.4,2,1,65,3,2,3,1,2,15,1,4,6
12,1.6328276655,88235.4171653984,5/1/2018,2018,2,2,1,2,1,1,2,2,2,1,2,98,98,98,4,2,2,1,98,98,2,2,2,98,2,2,1,2,1,3,3,2,2,1,2,3,99,2, ,2, , ,3,2,3,47,2,1,2,2,3,15,3,4,1
12,0.6481734381,35026.2645086193,5/1/2018,2018,2,1,1,2,1,1,2,2,1,2,1,1,1,2,3,2,4,1,1,3,2,2,3,3,3,4,2,1,1,1,3,4,2,1,1,1,1,1,1,1,2, ,2.4,1,2,58,3,2,3,1,4,15,1,4,3
12,0.7058479,38142.9009507017,5/1/2018,2018,1,1,1,2,1,1,1,2,1,1,2,1,1,1,1,1,1,1,1,3,1,1,1,2,3,3,1,1,1,2,3,1,1,1,1,1,1,1,1,1,2, ,3.4,2,1,44,2,2,2,1,4,15,1,4,1
12,0.3057421575,16521.8212416622,5/1/2018,2018,1,2,1,2,1,1,1,2,1,1,1,1,1,2,2,1,2,1,2,4,2,2,2,2,2,2,2,1,1,1,3,1,2,1,1,2,2,2, ,1,1,1,3.2,2,2,34,2,1,3,1,1,15,3,4,1
12,1.3428107809,72563.3647267071,5/1/2018,2018,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,2,2,1,2,2,1,1,1,2,2,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,2, ,3.4,2,1,37,2,1,3,2,1,15,1,4,3
12,1.3659955358,73816.2321081645,5/1/2018,2018,2,2,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,1,98,1,1,1,2,2,2,2,1,1,1,3,2,1,1,2,1,1,2, ,2, , ,3.6,3,2,32,2,2,2,1,3,15,3,4,1
12,0.6602123687,35676.8292216606,5/1/2018,2018,3,3,1,2,1,1,2,2,2,2,2,2,1,3,3,1,4,2,4,3,2,2,3,2,2,98,2,1,98,2,3,3,2,1,1,2,2,2, ,2, , ,3,2,2,58,3,2,2,2,4,15,3,4,6
12,0.855233438,46215.4584751593,5/1/2018,2018,4,1,98,98,1,2,2,2,1,2,2,1,2,2,2,2,98,2,2,4,98,98,98,98,98,98,3,98,1,2,3,2,1,1,99,99,3,1,2,1,98, , ,99,99,75,3,1,1,1,2,15,1,4,6
12,0.3057421575,16521.8212417729,5/1/2018,2018,3,2,1,2,1,1,1,1,1,98,98,98,1,2,2,1,1,2,98,2,3,2,3,2,98,98,2,1,1,1,1,2,2,1,2,1,1,1,1,1,2, ,3,2,2,32,2,2,3,1,5,15,1,4,1
12,0.6714053905,36281.6823633535,5/1/2018,2018,1,2,1,2,1,1,1,2,2,1,1,2,2,3,4,2,3,4,1,3,2,2,1,2,2,2,98,1,1,1,3,3,1,1,4,4,99,2, ,2, , ,3.2,2,99,37,2,1,3,1,2,15,3,4,1
12,1.7742602851,95878.2115998713,5/1/2018,2018,3,2,1,1,1,1,1,1,2,1,1,1,1,1,2,2,2,1,2,2,98,4,2,98,2,2,2,1,1,1,1,2,2,1,2,1,1,2, ,1,2, ,2.5,2,2,20,1,2,2,2,1,15,3,4,4
12,0.6500463888,35127.475793319,5/1/2018,2018,2,3,1,2,1,1,1,2,2,1,1,2,1,1,3,1,2,1,3,3,2,2,2,3,3,3,2,1,1,1,3,2,2,1,2,2,2,2, ,1,1,97,2.8,2,2,32,2,2,3,2,4,15,1,4,1
12,0.3772074596,20383.692818768,5/1/2018,2018,2,2,1,1,1,1,2,1,1,1,1,1,1,2,1,1,2,1,2,4,2,2,1,1,1,2,1,1,1,1,3,1,2,1,1,1,1,2, ,2, , ,3.8,3,1,48,2,2,3,2,5,15,1,4,1
12,2.908012507,157144.383387174,5/1/2018,2018,2,2,1,2,2,1,2,1,1,2,1,1,1,1,1,2,2,1,2,4,1,1,1,2,2,2,3,2,98,2,3,3,1,1,1,2,1,1,1,1,98, ,3.4,2,4,42,2,1,2,1,3,15,1,4,5
12,1.3639295037,73704.5870076348,5/1/2018,2018,3,3,1,2,1,1,2,2,1,1,1,1,1,1,3,1,2,1,1,98,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2, ,1,2, ,4,3,1,33,2,1,2,1,1,15,3,4,5
12,1.7742602851,95878.2115998713,5/1/2018,2018,2,1,1,2,2,1,97,2,2,2,1,1,1,1,4,1,3,1,2,4,1,1,1,2,1,2,1,1,1,1,3,2,2,1,1,2,2,2, ,2, , ,3.8,3,1,18,1,2,1,1,4,15,1,4,6
12,1.3196606989,71312.3710162443,5/1/2018,2018,2,1,1,2,1,1,2,2,2,1,2,1,1,1,2,1,2,1,2,4,1,1,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,2, ,1,1,1,3.6,3,1,55,3,1,2,1,5,15,1,4,5
12,0.4198191553,22686.3612637869,5/1/2018,2018,2,2,1,2,1,1,1,2,2,2,2,1,1,2,3,1,3,1,1,1,1,1,1,2,4,2,2,1,1,2,3,2,1,1,2,1,1,1,1,1,1,2,3.2,2,2,73,3,1,3,1,5,15,1,4,6
12,0.8396383106,45372.7225275738,5/1/2018,2018,1,1,1,2,1,1,97,1,1,2,1,1,1,3,4,1,1,1,1,4,1,1,1,1,2,2,2,1,2,1,3,1,1,1,1,1,1,1,1,1,2, ,3.8,3,2,74,3,1,3,1,4,15,2,4,6
12,1.2594574659,68059.0837913607,5/1/2018,2018,1,2,1,2,1,1,1,2,2,1,1,1,1,2,2,1,2,1,1,4,1,1,1,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,1,1,1,3.6,3,1,78,3,1,3,1,4,15,2,4,6
12,0.3057421575,16521.8212416622,5/1/2018,2018,1,1,1,2,1,1,1,1,1,1,1,2,1,1,2,1,3,1,3,3,2,2,2,2,2,4,1,1,1,1,3,1,1,1,2,2,2,2, ,2, , ,3.2,2,1,33,2,1,3,2,5,15,1,4,1
12,1.8767549655,101416.861554703,5/1/2018,2018,3,3,2,2,98,1,2,2,2,2,2,98,1,1,2,2,2,1,2,3,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,1,1,1,2, ,3.8,3,1,81,3,2,1,1,2,15,3,4,6
12,0.3057421575,16521.8212416622,5/1/2018,2018,1,1,1,2,2,1,1,1,1,1,1,2,1,1,2,1,4,1,1,4,2,2,1,2,1,2,1,1,1,1,2,1,1,1,1,2,1,2, ,1,1,2,3.6,3,1,26,1,1,3,1,3,15,1,4,1
12,2.956532057,159766.302912393,5/1/2018,2018,2,1,1,2,1,1,2,1,1,1,1,2,1,2,3,2,4,1,2,98,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2, ,1,1,2,3.8,3,1,18,1,2,2,2,3,15,2,4,6
12,0.6298113359,34034.0056309187,5/1/2018,2018,1,1,1,2,1,1,1,1,1,1,1,1,2,1,3,2,4,3,1,98,2,1,2,2,1,2,1,1,1,98,3,2,1,1,1,1,1,1,1,2, , ,3.4,2,1,34,2,1,3,2,2,15,2,4,1
12,0.8600126273,46473.7182864005,5/1/2018,2018,2,1,1,2,1,1,2,1,2,1,1,1,1,2,2,1,3,2,2,3,2,2,2,2,2,4,2,1,1,1,3,2,1,1,1,1,2,1,1,2, , ,3.2,2,2,21,1,2,1,1,3,15,2,4,6
12,0.8192866548,44272.9513311624,5/1/2018,2018,2,1,1,2,1,1,2,2,1,1,1,1,1,2,2,1,2,1,1,2,1,1,1,2,1,2,2,1,1,1,3,1,1,1,1,1,1,1,2,1,1,2,3.8,3,2,21,1,2,3,1,1,15,1,4,1
12,0.3057421575,16521.8212417729,5/1/2018,2018,3,3,1,2,1,1,2,2,1,1,1,1,1,2,2,2,2,2,2,3,2,2,2,2,1,2,1,1,2,2,3,1,2,1,1,1,1,1,1,1,1,2,3.2,2,1,34,2,2,3,1,5,15,2,4,3
12,0.7058479,38142.9009507017,5/1/2018,2018,2,1,1,2,1,1,2,2,1,2,1,1,1,1,2,2,2,1,2,2,1,1,1,2,2,2,1,1,1,1,3,2,1,1,1,2,2,1,1,1,2, ,3.4,2,1,44,2,2,2,1,3,15,2,4,6
12,0.3772074596,20383.692818768,5/1/2018,2018,4,1,1,2,1,1,1,2,1,2,2,1,1,1,1,1,4,1,1,2,2,1,1,2,1,2,1,1,1,1,3,1,1,1,1,1,1,1,1,2, , ,3.8,3,1,53,3,2,3,1,4,15,2,4,2
12,0.6621201069,35779.9203668395,5/1/2018,2018,1,1,1,2,1,1,97,1,1,2,1,1,1,2,2,2,3,2,3,3,2,1,2,2,2,2,2,1,1,1,3,2,2,1,1,2,1,1,1,2, , ,3.2,2,2,30,2,2,1,1,1,15,1,4,1
12,0.8332416133,45027.0551506553,5/1/2018,2018,2,2,1,2,1,1,2,1,1,1,1,1,1,2,2,2,3,1,2,3,1,1,1,1,2,2,1,1,1,2,3,1,1,1,1,1,2,2, ,2, , ,3.6,3,1,21,1,1,2,1,2,15,2,4,1
12,0.8684018739,46927.059865155,5/1/2018,2018,3,1,1,2,1,1,1,1,2,1,1,2,1,1,2,2,2,1,2,4,2,1,2,2,2,2,2,1,1,1,3,2,1,1,1,2,2,2, ,1,1,1,3.2,2,2,53,3,2,2,1,4,15,2,4,3
12,0.3157881286,17064.6895861536,5/1/2018,2018,3,1,1,1,1,1,1,2,1,1,1,2,2,1,2,1,2,1,2,2,1,1,2,2,2,1,2,1,1,1,3,1,1,1,1,1,1,2, ,99, , ,3.4,2,2,41,2,1,3,1,3,15,3,4,1
12,0.7539783916,40743.7963710802,5/1/2018,2018,2,2,1,2,1,1,2,2,2,1,1,98,1,2,3,1,2,1,4,4,2,2,2,1,2,1,1,1,1,2,3,2,2,1,1,2,1,2, ,1,2, ,3.4,2,1,49,2,1,3,1,4,15,3,4,1
12,1.7190299949,92893.6543198205,5/1/2018,2018,2,2,1,2,2,1,2,2,2,1,1,1,1,3,4,1,2,1,2,3,2,2,1,2,1,2,1,1,1,2,3,2,1,1,1,3,3,2, ,2, , ,3.6,3,1,24,1,1,2,1,3,15,1,4,6
12,1.4108789493,76241.6605840313,5/1/2018,2018,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,1,2,2,2,3,1,2,1,2,3,4,2,1,1,1,3,2,2,1,1,1,1,2, ,1,1,1,3.2,2,2,36,2,1,2,1,4,15,2,4,1
12,1.3659955358,73816.2321081645,5/1/2018,2018,2,3,1,2,1,1,97,2,2,1,1,2,1,2,2,2,3,1,2,3,2,2,2,2,3,3,2,1,1,1,1,2,2,1,1,2,2,2, ,1,2, ,2.8,2,2,32,2,2,2,2,4,15,2,4,5
12,0.3157881286,17064.6895861536,5/1/2018,2018,2,1,1,2,1,1,1,2,1,1,1,2,1,1,3,1,3,1,3,3,1,1,1,1,3,3,1,1,1,2,3,2,2,1,1,1,1,1,1,1,1,1,3.6,3,1,42,2,1,3,2,2,15,2,4,1
12,1.6039812698,86676.6036978244,5/1/2018,2018,3,1,1,2,1,1,2,1,1,2,2,1,1,1,2,98,1,1,2,1,1,1,2,2,2,2,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,1,3.25,2,1,53,3,2,3,1,1,15,2,4,6
12,1.4108789493,76241.6605840313,5/1/2018,2018,3,2,1,2,1,1,2,2,1,2,1,1,1,2,3,2,1,2,1,3,2,2,1,2,2,1,1,1,1,98,3,1,2,1,1,4,2,1,1,1,2, ,3.2,2,1,43,2,1,2,2,5,15,1,4,6
12,0.4076027437,22026.2057596922,5/1/2018,2018,1,2,1,2,98,1,2,2,2,1,1,1,1,1,2,1,3,2,2,2,1,1,1,2,2,2,1,1,98,98,3,2,2,1,1,2,1,2, ,1,1,2,3.6,3,1,70,3,2,3,2,4,15,1,4,6
12,0.3057421575,16521.8212417729,5/1/2018,2018,1,1,1,2,1,1,1,2,2,1,1,2,1,1,3,1,2,4,1,98,1,1,2,2,1,4,1,1,1,3,97,2,1,1,1,1,1,1,1,2, , ,3.6,3,1,31,2,2,3,1,1,15,3,4,1
12,0.4198191553,22686.3612637869,5/1/2018,2018,2,1,1,2,1,1,1,2,2,2,2,2,1,1,3,1,4,1,2,4,1,1,1,98,3,2,1,1,1,3,3,1,1,1,1,1,1,1,1,2, , ,3.5,2,1,65,3,1,3,1,3,15,2,4,6
12,1.5007216613,81096.618237528,5/1/2018,2018,2,2,1,2,1,1,1,1,1,1,1,98,1,3,2,1,2,2,98,98,2,2,2,2,2,2,1,1,1,3,3,2,2,1,3,3,3,2, ,1,1,1,3.2,2,1,35,2,2,2,2,3,15,2,4,1
12,0.4076027437,22026.2057596922,5/1/2018,2018,1,1,1,2,1,1,1,2,2,2,2,2,1,1,2,2,2,1,3,2,1,1,1,2,2,2,1,1,1,3,3,1,1,1,1,1,1,1,1,1,2, ,3.4,2,1,70,3,2,3,2,1,15,2,4,5
12,0.9383774827,50708.4307773515,5/1/2018,2018,2,1,1,2,1,1,2,2,1,2,1,2,1,1,1,1,1,1,2,98,1,1,2,2,1,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,2, ,3.6,3,1,79,3,2,2,1,5,15,1,4,6
12,0.8332416133,45027.0551506553,5/1/2018,2018,2,1,1,2,1,1,1,1,2,1,1,1,1,1,3,2,4,1,2,98,1,1,1,2,2,3,1,1,1,1,3,1,1,1,1,3,1,2, ,1,1,98,3.4,2,1,17,1,1,2,1,1,15,1,4,3
12,2.6052056216,140781.179595465,5/1/2018,2018,3,1,1,2,1,1,97,2,2,1,1,1,1,2,2,1,4,1,2,4,1,1,1,1,2,2,1,1,1,1,3,2,1,1,1,1,1,2, ,1,2, ,3.8,3,1,49,2,2,2,2,1,15,3,4,6
12,0.9447170039,51051.0084463781,5/1/2018,2018,2,2,1,2,1,1,2,2,1,1,1,2,1,2,3,2,2,1,1,2,2,1,2,1,2,4,2,1,1,1,3,2,1,1,1,2,1,2, ,1,1,2,3.4,2,2,34,2,1,3,1,3,15,2,4,1
12,0.3057421575,16521.8212416622,5/1/2018,2018,2,1,1,2,1,1,2,2,2,1,1,2,1,2,1,1,4,1,2,2,1,1,1,2,2,4,1,1,1,2,3,1,1,1,1,1,1,2, ,1,1,1,3.6,3,1,28,1,1,3,2,3,15,1,4,5
12,0.6111304912,33024.5224130525,5/1/2018,2018,3,1,1,98,1,1,2,2,1,2,2,1,1,1,2,1,4,1,2,1,1,2,1,3,2,3,2,1,1,3,3,1,1,1,1,1,1,2, ,1,1,2,3.2,2,2,33,2,1,3,2,5,15,1,4,1
12,0.6724224116,36336.6405720526,5/1/2018,2018,2,1,1,2,1,1,2,2,1,1,2,1,1,1,2,1,2,1,2,2,1,2,2,2,2,4,2,2,2,2,3,1,1,1,4,3,3,2, ,1,2, ,3.2,2,3,40,2,2,3,2,5,15,2,4,1
12,0.8019906349,43338.3018489122,5/1/2018,2018,2,1,1,2,2,1,2,2,2,2,1,98,1,1,3,1,3,1,1,98,1,1,1,2,2,2,2,2,1,2,3,2,2,1,1,1,1,1,1,1,2, ,3.6,3,3,49,2,2,3,2,5,15,1,4,1
12,1.8183341564,98259.8936949333,5/1/2018,2018,4,1,1,98,1,2,2,2,2,1,1,1,1,2,1,2,2,1,2,3,1,1,1,2,2,1,98,1,1,2,3,1,1,1,2,4,1,2, ,1,1,2,3.4,2,99,72,3,1,1,2,2,15,2,4,6
12,0.9383774827,50708.4307773515,5/1/2018,2018,3,2,1,2,2,1,2,2,2,1,1,2,1,3,3,1,4,1,2,2,1,1,2,2,2,2,2,1,1,1,3,2,1,1,3,3,3,1,1,1,2, ,3.4,2,2,72,3,2,1,1,2,15,2,4,6
12,0.8168865085,44143.2512290865,5/1/2018,2018,2,2,1,1,1,1,2,2,2,1,1,1,1,2,2,1,2,2,1,3,2,2,1,1,1,2,2,1,1,2,3,2,2,1,1,2,1,1,1,1,1,2,3.8,3,2,52,3,2,2,2,1,15,1,4,1
12,0.3847596318,20791.8002224523,5/1/2018,2018,3,1,1,1,1,1,2,2,2,1,2,2,2,2,3,3,2,3,3,2,2,2,3,2,4,4,3,2,1,2,1,3,2,1,5,5,2,1,1,2, , ,2.2,1,4,23,1,1,3,2,2,15,2,4,1
12,0.6279966876,33935.9449147532,5/1/2018,2018,1,2,1,2,1,1,1,2,2,1,1,1,1,1,3,1,2,1,1,3,1,1,2,2,2,2,1,1,1,1,3,1,1,1,1,1,1,1,1,2, , ,3.4,2,1,59,3,1,3,1,5,15,1,4,1
12,1.3234739675,71518.434003171,5/1/2018,2018,2,1,1,2,1,1,2,1,1,1,1,1,1,1,3,1,2,1,1,4,1,1,1,1,2,1,1,1,1,1,3,3,1,1,1,1,1,1,1,1,1,1,3.8,3,1,32,2,1,1,1,4,15,1,4,6
12,0.6514908238,35205.5307678304,5/1/2018,2018,2,1,1,2,2,2,1,1,1,1,1,1,1,1,4,1,4,1,98,4,1,1,1,1,2,2,1,1,1,2,3,3,1,1,3,3,3,2, ,1,2, ,3.8,3,1,35,2,1,3,1,5,15,1,4,2
12,0.8396383106,45372.7225275738,5/1/2018,2018,3,3,1,2,98,1,1,2,2,2,98,1,1,1,2,1,2,1,2,2,2,1,2,2,1,2,1,1,1,1,3,2,1,1,1,1,1,1,1,1,2, ,3.6,3,1,67,3,1,3,1,3,15,1,4,2
12,0.6724224116,36336.6405720526,5/1/2018,2018,2,2,1,2,1,1,1,1,1,1,1,1,1,2,3,2,4,2,2,4,1,1,1,2,2,2,2,1,1,1,3,2,2,1,1,2,1,1,1,2, , ,3.4,2,2,35,2,2,3,2,5,15,1,4,1
12,0.6307653519,34085.5591384324,5/1/2018,2018,2,2,1,2,1,1,2,2,2,2,2,1,1,2,2,2,2,1,3,4,1,1,1,98,2,98,1,1,1,1,3,98,2,1,1,1,1,2, ,2, , ,3.5,2,1,31,2,2,3,2,4,15,1,4,1
12,0.3057421575,16521.8212416622,5/1/2018,2018,2,1,1,2,1,1,2,2,2,1,1,1,1,2,2,1,3,1,1,4,2,1,2,1,1,1,1,1,1,1,3,2,2,1,1,1,1,2, ,1,1,2,3.8,3,1,25,1,1,3,2,4,15,3,4,1
12,1.7190299949,92893.6543198205,5/1/2018,2018,2,2,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,1,1,2,1,1,2,2,1,2,1,1,1,1,3,2,2,1,1,1,1,2, ,1,2, ,3.4,2,1,20,1,1,2,2,2,15,1,4,1
12,0.6307653519,34085.5591384324,5/1/2018,2018,2,1,1,2,1,1,1,1,1,1,1,1,1,2,2,1,2,1,2,4,1,1,2,1,3,3,2,1,1,2,3,1,1,1,1,1,1,2, ,2, , ,3.4,2,2,27,1,2,3,2,1,15,2,4,1
12,0.8332416133,45027.0551506553,5/1/2018,2018,2,2,1,2,1,1,1,2,1,1,1,98,98,2,3,2,4,2,1,98,2,2,1,1,1,1,1,1,1,2,3,1,1,1,1,2,1,2, ,2, , ,3.6,3,1,23,1,1,2,1,1,15,1,4,1
12,0.6307653519,34085.5591384324,5/1/2018,2018,3,3,1,2,1,2,2,98,1,1,1,1,2,2,2,2,3,3,2,98,2,2,2,2,2,2,2,1,2,2,1,3,3,1,2,2,2,2, ,1,98, ,3,2,2,30,2,2,3,1,5,15,1,4,1
12,0.6111304912,33024.5224130525,5/1/2018,2018,1,1,1,2,1,1,1,1,1,2,2,1,2,1,1,1,3,2,1,4,1,1,1,1,4,4,1,1,1,1,3,1,2,1,1,1,1,1,1,2, , ,3.4,2,1,26,1,1,3,1,5,15,2,4,1
12,0.8827110219,47700.3035278476,5/1/2018,2018,3,2,1,2,2,97, ,2,2,1,1,2,2,2,3,98,3,2,3,3,1,2,2,2,2,2,1,1,1,2,3,98,1,1,1,1,1,1,1,1,2, ,3,2,1,87,3,2,1,1,3,15,2,4,6
12,1.8210885046,98408.7343051991,5/1/2018,2018,4,4,2,2,2,2,2,2,2,2,2,2,2,1,4,4,4,1,4,2,4,4,4,2,2,2,98,2,2,3,3,1,1,1,99,2,1,1,98,1,98, ,1.8,1,99,86,3,2,1,1,1,15,1,4,6
12,0.3139983438,16967.9724573766,5/1/2018,2018,1,2,1,2,1,1,1,2,1,1,1,98,98,1,2,2,2,1,2,1,2,2,2,2,2,2,2,1,1,1,3,2,2,1,2,1,2,2, ,2, , ,3,2,2,55,3,1,3,1,5,15,1,4,1
12,2.956532057,159766.302912393,5/1/2018,2018,1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,98,1,2,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2, ,1,1,2,4,3,1,16,1,1,2,2,2,15,2,4,6
12,1.3639295037,73704.5870076348,5/1/2018,2018,3,1,1,2,1,1,2,2,1,1,1,1,1,1,4,1,4,3,3,4,1,1,3,3,3,3,1,1,1,1,3,1,1,1,4,4,3,2, ,2, , ,2.8,2,1,32,2,1, ,1,4,15,2,4,1
12,1.0394652127,56171.0513646577,5/1/2018,2018,2,1,1,2,1,1,2,2,2,2,2,1,1,1,3,2,3,2,3,3,2,2,2,3,3,3,2,1,2,2,3,2,2,1,3,3,2,1,1,2, , ,2.6,2,2,44,2,2,3,1,5,15,3,4,1
12,0.8168865085,44143.2512290865,5/1/2018,2018,1,1,1,2,1,1,1,1,2,2,2,1,1,98,3,98,98,2,2,4,1,1,1,2,2,2,1,1,1,2,3,2,2,1,4,4,2,1,1,2, , ,3.5,2,1,50,3,2,2,1,4,15,2,4,2
12,0.3157881286,17064.6895861536,5/1/2018,2018,1,1,1,2,1,1,2,1,1,1,1,1,1,2,4,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,3,1,1,1,1,1,1,1,1,2, , ,3.8,3,1,42,2,1,3,2,4,15,2,4,2
12,0.3157881286,17064.6895861536,5/1/2018,2018,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2,1,2,2,1,1,2,2,2,2,1,1,1,2,3,1,1,1,1,1,1,1,1,1,1,1,3.4,2,1,39,2,1,3,1,5,15,1,4,2
12,0.777025766,41989.2399282747,5/1/2018,2018,1,1,1,2,1,1,1,1,1,1,1,2,1,1,3,1,2,1,2,4,1,1,1,1,1,2,1,1,1,1,3,1,1,1,1,1,1,2, ,2, , ,4,3,1,52,3,1,3,1,3,15,1,4,6
12,0.855233438,46215.4584751593,5/1/2018,2018,2,2,1,1,1,1,2,2,2,1,1,2,1,2,4,2,2,2,2,2,2,2,2,2,4,4,3,2,1,2,1,3,3,1,4,4,3,1,1,99, , ,2.6,2,4,100, ,1,2,2,5,15,3,4,1
12,1.8210885046,98408.7343051991,5/1/2018,2018,2,2,1,2,1,1,2,2,1,2,2,98,1,2,2,3,2,2,2,2,2,2,2,2,2,2,2,98,98,1,3,2,2,1,2,3,3,1,1,1,1,2,2.8,2,99,70,3,2,2,1,1,15, ,4,6
12,0.8396383106,45372.7225275738,5/1/2018,2018,1,1,1,2,98,1,1,2,2,2,2,1,2,1,1,1,4,3,98,98,1,1,1,2,2,3,98,1,98,2,3,1,1,1,1,1,1,1,98,1,98, ,3.6,3,99,68,3,1,3,1,3,15,1,4,6
12,0.6415092157,34666.1404993536,5/1/2018,2018,3,2,1,2,1,1,2,2,2,2,1,2,1,2,2,2,2,3,2,3,2,2,1,1,1,1,1,2,1,1,3,1,1,2, , , ,1, ,1,2, ,3.6,3,3,32,2,1,2,2,2,15,1,4,1
12,0.7937833845,42894.7950535276,5/1/2018,2018,2,1,1,1,1,1,2,1,1,1,1,2,2,2,1,2,4,2,3,4,2,2,3,2,3,2,2,1,1,2,3,2,1,1,1,2,2,2, ,1,1,97,2.6,2,2,20,1,1,3,2,1,15,1,4,1
12,2.4442013533,132080.764306963,5/1/2018,2018,2,1,1,2,1,1,2,2,2,2,2,1,1,1,2,1,2,1,2,4,1,1,1,1,1,1,1,1,1,98,3,1,1,1,1,1,1,1,1,2, , ,4,3,1,80,3,1,3,1,4,15,1,4,6
12,0.9383774827,50708.4307773515,5/1/2018,2018,2,1,1,2,2,1,2,2,2,2,2,1,1,1,4,1,1,1,1,1,1,1,2,1,2,2,1,1,1,2,3,3,1,1,1,1,1,1,1,1,1,1,3.6,3,1,80,3,2,2,1,4,15,2,4,6
12,1.7190299949,92893.6543198205,5/1/2018,2018,3,2,1,2,1,1,2,2,2,2,1,1,1,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2, ,2, , ,4,3,1,20,1,1,2,1,1,15,1,4,6
12,0.6838758226,36955.5647372379,5/1/2018,2018,2,1,1,2,1,1,97,1,1,1,1,1,1,2,3,2,4,2,2,98,2,2,1,2,2,2,1,1,1,2,3,1,1,1,1,3,2,2, ,2, , ,3.2,2,1,42,2,1,2,1,4,15,1,4,1
12,0.6111304912,33024.5224130525,5/1/2018,2018,2,2,1,2,1,1,1,2,2,2,1,98,1,3,4,1,2,1,1,2,1,1,3,2,2,2,1,1,1,98,3,1,1,1,2,1,1,1,1,1,1,1,3.2,2,1,34,2,1,3,2,4,15,2,4,1
